Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore,prevalence
Cloacibacterium normanense,0.010736196319018405,0.0023752969121140144,0.035897435897435895,0.005555555555555556,0.04054054054054054,0.04504504504504504,0.3229166666666667,0.04054054054054054,0.3181818181818182,,0.038461538461538464,0.0392156862745098,,0.05405405405405406,0.027777777777777776,,0.058823529411764705,0.0625,,,,,,,,0.07142857142857142,,0.5,0.07692307692307693,,,0.04279279279279279
Tetrapisispora blattae,,,0.005128205128205128,,,0.07207207207207207,,0.013513513513513514,,,,,,0.24324324324324326,,,,,,,,,,,,,,,,,,0.04279279279279279
Rhodococcus sp. H-CA8f,,0.04275534441805225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04275534441805225
Nakamurella panacisegetis,,0.05463182897862233,,,,,,0.013513513513513514,,,0.038461538461538464,,0.046511627906976744,,,,,,,,,,,,,,,,,,,0.042486583184257604
Carnobacterium maltaromaticum,,0.026128266033254157,,,,,0.010416666666666666,,,,,,,,,,0.058823529411764705,,,,,0.0625,,,,,,,,,,0.04247589772250943
Labilithrix luteola,0.010736196319018405,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,0.07142857142857142,,0.14285714285714285,,,,0.04247104247104247
Blautia sp. SC05B48,0.007668711656441718,0.009501187648456057,0.03076923076923077,0.005555555555555556,,0.018018018018018018,,,,,,,0.023255813953488372,0.05405405405405406,,,,,,0.0625,,,0.125,,0.14285714285714285,,,0.07142857142857142,,,0.08333333333333333,0.042411642411642414
Stenotrophomonas sp. DAIF1,,0.07125890736342043,,,0.013513513513513514,0.009009009009009009,,,,,,,,,,,,,,,0.125,,,,,,,,,,,0.04238621043846697
Lactobacillus pontis,,,,0.022222222222222223,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,0.04236111111111111
Burkholderia gladioli,0.007668711656441718,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.07692307692307693,,,0.04229589428975932
Stenotrophomonas sp. ZAC14D2_NAIMI4_6,,0.004750593824228029,0.02564102564102564,,0.013513513513513514,,,,,,,0.058823529411764705,,,,,,,,,0.125,,,,,,,,0.15384615384615385,,,0.042232277526395176
Aminipila sp. JN-18,,,0.02564102564102564,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,0.042232277526395176
Caulobacter vibrioides,0.024539877300613498,,,0.18333333333333332,0.05405405405405406,0.009009009009009009,,0.013513513513513514,0.030303030303030304,,,0.0196078431372549,,,,,,,,,,,0.0625,0.06666666666666667,,,,,,0.3076923076923077,,0.04217854217854218
Chryseobacterium sp. NEB161,0.004601226993865031,0.019002375296912115,,0.005555555555555556,,0.02702702702702703,0.010416666666666666,0.05405405405405406,0.030303030303030304,0.016666666666666666,0.07692307692307693,0.058823529411764705,,,0.19444444444444445,,,,,,0.0625,,,,,,,0.14285714285714285,0.23076923076923078,,,0.04217854217854218
Aeromonas caviae,0.003067484662576687,0.0023752969121140144,0.13333333333333333,0.03888888888888889,0.006756756756756757,0.018018018018018018,,0.02702702702702703,0.045454545454545456,,,,,,,,,0.0625,0.0625,,,0.0625,,0.13333333333333333,,,,,,,,0.04217171717171717
Rhizobium flavum,0.007668711656441718,0.04275534441805225,0.041025641025641026,,0.006756756756756757,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,0.07692307692307693,,,0.04189049272184664
Acetobacter pasteurianus,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.04183991683991684
Pseudomonas xinjiangensis,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,0.04183991683991684
Pseudomonas sp. CCOS 191,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,,,,0.125,,,,,,,,0.07692307692307693,,,0.04183991683991684
Mycolicibacterium psychrotolerans,0.12269938650306748,0.0023752969121140144,,0.05,0.02027027027027027,0.018018018018018018,,0.08108108108108109,,0.03333333333333333,0.019230769230769232,,,0.02702702702702703,,,,,,,,,0.0625,,1.0,,0.7142857142857143,,,,,0.04166666666666667
Lactobacillus crispatus,0.0015337423312883436,0.052256532066508314,0.010256410256410256,0.005555555555555556,0.033783783783783786,0.14414414414414414,0.041666666666666664,0.013513513513513514,,0.016666666666666666,,,0.023255813953488372,,0.05555555555555555,,0.058823529411764705,0.125,,,,,0.0625,,0.14285714285714285,,,,,,,0.041666666666666664
Morganella morganii,,,0.005128205128205128,,,0.018018018018018018,0.020833333333333332,,,,,,,,,,,,,,0.0625,,,,0.07142857142857142,,,,,,0.08333333333333333,0.041666666666666664
Klebsiella michiganensis,0.006134969325153374,,0.020512820512820513,,,,,,,,,0.0196078431372549,,,,0.11764705882352941,,,,,0.0625,0.0625,,,,,,,,,,0.041506410256410255
Hymenobacter sp. DG25A,0.02607361963190184,,0.005128205128205128,0.044444444444444446,0.06756756756756757,0.036036036036036036,,0.013513513513513514,,,0.038461538461538464,,0.16279069767441862,,0.027777777777777776,,0.058823529411764705,0.125,,0.1875,,,,,,,,,,,,0.04145299145299146
Nostoc sp. NIES-4103,0.04141104294478527,,,0.027777777777777776,,0.12612612612612611,,,,,,,,,,,,,,,,,,,,,,,,,,0.04141104294478527
Tetrapisispora phaffii,,,,,,0.06306306306306306,,0.013513513513513514,,,0.019230769230769232,,,0.08108108108108109,,,,,,,,,,,,,,,,,,0.041146916146916145
Mycobacterium sp. MS1601,0.010736196319018405,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,0.04108238387379491
Neisseria polysaccharea,,,,,,,,,,,,0.0196078431372549,,,,,,0.0625,,,,,,,,,,,,,,0.04105392156862745
Paenibacillus sp. FSL R5-0912,,,,,,,,,,,,0.0196078431372549,,,,,,,,,0.0625,,,,,,,,,,,0.04105392156862745
Sphingobium herbicidovorans,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,0.0625,,,,,,,,,0.04105392156862745
Paenibacillus sp. IHBB 10380,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.041025641025641026
Stenotrophomonas sp. SAU14A_NAIMI4_8,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.041025641025641026
Bacillus flexus,,,0.041025641025641026,0.005555555555555556,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,0.041025641025641026
Porphyrobacter neustonensis,0.08588957055214724,,0.041025641025641026,0.022222222222222223,,,,0.013513513513513514,,0.016666666666666666,,,,,,,,,0.0625,,,0.125,,,,,,,,,,0.041025641025641026
Stenotrophomonas sp. Pemsol,,,0.041025641025641026,,,,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,,,,,,,,,,,,0.041025641025641026
Acidovorax avenae,0.02607361963190184,,0.041025641025641026,0.027777777777777776,0.006756756756756757,0.009009009009009009,,0.013513513513513514,0.030303030303030304,,0.07692307692307693,,,,,,0.058823529411764705,,0.125,0.125,,,0.125,,,0.21428571428571427,,,,,,0.041025641025641026
Bosea sp. Tri-49,0.16104294478527606,0.009501187648456057,,0.027777777777777776,0.013513513513513514,,,0.05405405405405406,0.015151515151515152,0.016666666666666666,0.057692307692307696,,,0.02702702702702703,0.027777777777777776,,,,,,,,0.0625,0.13333333333333333,0.42857142857142855,,0.5714285714285714,,,,,0.04091591591591592
Neomicrococcus aestuarii,0.006134969325153374,0.009501187648456057,,0.016666666666666666,,0.009009009009009009,,,0.10606060606060606,,0.019230769230769232,,,,0.08333333333333333,,,,,,,0.1875,0.0625,0.06666666666666667,,,,,,,,0.040865384615384616
Apis mellifera filamentous virus,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,0.0625,,,,,,,,,,0.040865384615384616
Acidipropionibacterium acidipropionici,0.006134969325153374,0.023752969121140142,,0.016666666666666666,0.013513513513513514,,,0.013513513513513514,,,0.057692307692307696,,,,,,,,,,,,,,0.07142857142857142,,0.07142857142857142,0.14285714285714285,,0.15384615384615385,,0.04072263840672392
Erythrobacter litoralis,0.10276073619631902,,0.06153846153846154,0.011111111111111112,,,,0.013513513513513514,,,,0.0196078431372549,,,,,,,,,,0.125,,,,,,,,,,0.04057315233785822
